target_id	length
AD-9-127-2_S251_TRINITY_DN34104_c0_g1_i1.p1	2007
AD-2-108-3_S224_TRINITY_DN1722_c0_g1_i2.p1	2004
AD-2-108-3_S224_TRINITY_DN3130_c0_g1_i3.p1	2004
AD-2-108-3_S224_TRINITY_DN9790_c0_g1_i1.p1	2004
AD-7-125-1_S246_TRINITY_DN11154_c0_g2_i4.p1	2004
AD-9-127-2_S251_TRINITY_DN13652_c0_g2_i1.p1	2004
AD-2-108-3_S224_TRINITY_DN10524_c0_g1_i7.p1	2001
AD-2-108-3_S224_TRINITY_DN12003_c0_g1_i1.p1	2001
AD-2-108-3_S224_TRINITY_DN3402_c0_g1_i1.p1	2001
AD-2-108-3_S224_TRINITY_DN3564_c0_g1_i3.p1	2001
AD-2-108-3_S224_TRINITY_DN6097_c1_g1_i2.p1	2001
AD-5-152-2_S236_TRINITY_DN4897_c1_g4_i1.p1	2001
AD-9-127-2_S251_TRINITY_DN36597_c0_g1_i1.p1	2001
AD-2-108-3_S224_TRINITY_DN6361_c1_g3_i1.p1	1998
AD-2-108-3_S224_TRINITY_DN9546_c0_g1_i1.p1	1998
AD-5-152-2_S236_TRINITY_DN16566_c0_g1_i10.p1	1998
AD-7-125-1_S246_TRINITY_DN14672_c1_g1_i6.p1	1998
AD-7-125-1_S246_TRINITY_DN20771_c0_g2_i1.p1	1998
AD-9-127-2_S251_TRINITY_DN30332_c0_g1_i2.p1	1998
AD-9-127-2_S251_TRINITY_DN738_c0_g1_i5.p1	1998
AD-2-108-3_S224_TRINITY_DN14769_c0_g2_i1.p1	1995
AD-2-108-3_S224_TRINITY_DN5766_c0_g3_i1.p1	1995
AD-5-152-2_S236_TRINITY_DN11156_c0_g1_i1.p1	1995
AD-5-152-2_S236_TRINITY_DN1785_c0_g1_i2.p1	1995
AD-5-152-2_S236_TRINITY_DN38787_c0_g1_i1.p1	1995
AD-7-125-1_S246_TRINITY_DN18853_c0_g1_i6.p1	1995
AD-7-125-1_S246_TRINITY_DN2644_c0_g1_i5.p1	1995
AD-7-125-1_S246_TRINITY_DN2867_c0_g1_i1.p1	1995
AD-7-125-1_S246_TRINITY_DN5259_c0_g1_i1.p1	1995
AD-7-125-1_S246_TRINITY_DN6204_c0_g1_i6.p1	1995
AD-7-149-2_S243_TRINITY_DN8460_c0_g1_i3.p1	1995
AD-2-108-3_S224_TRINITY_DN2839_c0_g1_i1.p1	1992
AD-5-152-2_S236_TRINITY_DN5602_c0_g2_i3.p1	1992
AD-5-152-2_S236_TRINITY_DN9451_c0_g1_i1.p1	1992
AD-9-127-2_S251_TRINITY_DN3599_c0_g1_i5.p1	1992
AD-2-108-3_S224_TRINITY_DN11167_c0_g1_i2.p1	1989
AD-2-108-3_S224_TRINITY_DN13591_c0_g1_i1.p1	1989
AD-2-108-3_S224_TRINITY_DN6367_c0_g1_i2.p1	1989
AD-7-125-1_S246_TRINITY_DN27832_c0_g1_i1.p1	1989
AD-7-125-1_S246_TRINITY_DN4398_c0_g1_i1.p1	1989
AD-2-108-3_S224_TRINITY_DN11821_c0_g1_i1.p1	1986
AD-2-108-3_S224_TRINITY_DN2422_c0_g1_i1.p1	1986
AD-2-108-3_S224_TRINITY_DN3864_c0_g1_i3.p1	1986
AD-2-108-3_S224_TRINITY_DN4474_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN1193_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN16243_c1_g1_i4.p1	1986
AD-5-152-2_S236_TRINITY_DN1855_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN2495_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN26825_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN27910_c0_g1_i1.p1	1986
AD-5-152-2_S236_TRINITY_DN4405_c0_g1_i7.p1	1986
AD-5-152-2_S236_TRINITY_DN9063_c0_g1_i4.p1	1986
AD-7-125-1_S246_TRINITY_DN32868_c0_g1_i1.p1	1986
AD-9-127-2_S251_TRINITY_DN30974_c0_g1_i1.p1	1986
AD-2-108-3_S224_TRINITY_DN1117_c0_g1_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN11657_c0_g1_i2.p1	1983
AD-2-108-3_S224_TRINITY_DN11879_c0_g2_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN20861_c0_g1_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN7155_c1_g1_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN7329_c0_g1_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN8715_c2_g1_i1.p1	1983
AD-5-152-2_S236_TRINITY_DN4102_c0_g1_i1.p1	1983
AD-7-149-2_S243_TRINITY_DN4668_c0_g1_i20.p1	1983
AD-7-149-2_S243_TRINITY_DN6518_c0_g1_i3.p1	1983
AD-9-127-2_S251_TRINITY_DN24246_c0_g4_i1.p1	1983
AD-2-108-3_S224_TRINITY_DN11628_c0_g1_i1.p1	1980
AD-2-108-3_S224_TRINITY_DN2757_c0_g1_i2.p1	1980
AD-2-108-3_S224_TRINITY_DN9512_c0_g1_i1.p1	1980
AD-7-125-1_S246_TRINITY_DN19176_c0_g1_i1.p1	1980
AD-7-125-1_S246_TRINITY_DN25928_c0_g2_i1.p1	1980
AD-2-108-3_S224_TRINITY_DN374_c0_g1_i1.p1	1977
AD-2-108-3_S224_TRINITY_DN6315_c0_g1_i2.p1	1977
AD-5-152-2_S236_TRINITY_DN197_c0_g1_i16.p1	1977
AD-5-152-2_S236_TRINITY_DN5511_c0_g1_i11.p1	1977
AD-7-149-2_S243_TRINITY_DN1959_c0_g1_i1.p1	1977
AD-7-149-2_S243_TRINITY_DN25703_c0_g1_i1.p1	1977
AD-9-127-2_S251_TRINITY_DN20887_c0_g1_i1.p1	1977
AD-9-127-2_S251_TRINITY_DN2874_c0_g1_i1.p1	1977
AD-9-127-2_S251_TRINITY_DN3284_c0_g1_i1.p1	1977
AD-2-108-3_S224_TRINITY_DN5864_c0_g1_i1.p1	1974
AD-2-108-3_S224_TRINITY_DN8395_c0_g1_i2.p1	1974
AD-5-152-2_S236_TRINITY_DN14934_c2_g1_i1.p1	1974
AD-9-127-2_S251_TRINITY_DN204_c0_g1_i1.p1	1974
AD-9-127-2_S251_TRINITY_DN5166_c0_g1_i10.p1	1974
AD-2-108-3_S224_TRINITY_DN11303_c0_g1_i1.p1	1971
AD-2-108-3_S224_TRINITY_DN12440_c0_g1_i4.p1	1971
AD-2-108-3_S224_TRINITY_DN1478_c0_g1_i8.p1	1971
AD-2-108-3_S224_TRINITY_DN2663_c0_g1_i4.p1	1971
AD-5-152-2_S236_TRINITY_DN12636_c0_g1_i3.p1	1971
AD-7-125-1_S246_TRINITY_DN7671_c0_g1_i3.p1	1971
AD-9-127-2_S251_TRINITY_DN16895_c0_g1_i1.p1	1971
AD-2-108-3_S224_TRINITY_DN1211_c2_g1_i2.p1	1968
AD-2-108-3_S224_TRINITY_DN19533_c0_g1_i1.p1	1968
AD-2-108-3_S224_TRINITY_DN627_c0_g1_i2.p1	1968
AD-2-108-3_S224_TRINITY_DN843_c0_g2_i26.p1	1968
AD-2-108-3_S224_TRINITY_DN9801_c0_g1_i1.p1	1968
AD-5-152-2_S236_TRINITY_DN22023_c0_g1_i1.p1	1968
AD-5-152-2_S236_TRINITY_DN2910_c0_g2_i1.p1	1968
AD-5-152-2_S236_TRINITY_DN600_c1_g1_i15.p1	1968
AD-2-108-3_S224_TRINITY_DN12232_c2_g1_i1.p1	1965
AD-2-108-3_S224_TRINITY_DN13590_c0_g1_i1.p1	1965
AD-2-108-3_S224_TRINITY_DN15417_c0_g1_i1.p1	1965
AD-2-108-3_S224_TRINITY_DN2984_c0_g1_i1.p1	1965
AD-2-108-3_S224_TRINITY_DN4367_c0_g1_i5.p1	1965
AD-2-108-3_S224_TRINITY_DN5005_c0_g1_i2.p1	1965
AD-5-152-2_S236_TRINITY_DN15194_c0_g1_i4.p1	1965
AD-5-152-2_S236_TRINITY_DN18807_c0_g1_i1.p1	1965
AD-5-152-2_S236_TRINITY_DN8270_c0_g1_i1.p1	1965
AD-5-152-2_S236_TRINITY_DN8525_c0_g1_i4.p1	1965
AD-7-125-1_S246_TRINITY_DN16682_c0_g1_i1.p1	1965
AD-7-149-2_S243_TRINITY_DN402_c2_g1_i2.p1	1965
AD-2-108-3_S224_TRINITY_DN10462_c0_g1_i1.p1	1962
AD-2-108-3_S224_TRINITY_DN2227_c1_g1_i5.p1	1962
AD-2-108-3_S224_TRINITY_DN480_c0_g1_i1.p1	1962
AD-2-108-3_S224_TRINITY_DN6024_c0_g1_i1.p1	1962
AD-7-125-1_S246_TRINITY_DN12119_c0_g1_i1.p1	1962
AD-7-149-2_S243_TRINITY_DN12456_c0_g1_i1.p1	1962
AD-9-127-2_S251_TRINITY_DN15725_c0_g1_i2.p1	1962
AD-9-127-2_S251_TRINITY_DN19611_c0_g1_i4.p1	1962
AD-9-127-2_S251_TRINITY_DN2513_c0_g1_i3.p1	1962
AD-9-127-2_S251_TRINITY_DN26398_c0_g1_i1.p1	1962
AD-2-108-3_S224_TRINITY_DN1772_c0_g1_i1.p1	1959
AD-2-108-3_S224_TRINITY_DN2114_c0_g1_i1.p1	1959
AD-2-108-3_S224_TRINITY_DN2755_c0_g1_i4.p1	1959
AD-2-108-3_S224_TRINITY_DN2758_c0_g1_i10.p1	1959
AD-2-108-3_S224_TRINITY_DN6227_c1_g1_i1.p1	1959
AD-5-152-2_S236_TRINITY_DN2489_c0_g1_i1.p1	1959
AD-7-149-2_S243_TRINITY_DN3241_c0_g2_i3.p1	1959
AD-9-127-2_S251_TRINITY_DN4339_c0_g1_i1.p1	1959
AD-9-127-2_S251_TRINITY_DN5048_c0_g1_i5.p1	1959
AD-9-127-2_S251_TRINITY_DN6238_c1_g1_i13.p1	1959
AD-5-152-2_S236_TRINITY_DN22395_c0_g2_i1.p1	1956
AD-7-125-1_S246_TRINITY_DN625_c0_g1_i2.p1	1956
AD-7-149-2_S243_TRINITY_DN12023_c1_g1_i2.p1	1956
AD-2-108-3_S224_TRINITY_DN4455_c0_g1_i3.p1	1953
AD-5-152-2_S236_TRINITY_DN3844_c0_g1_i1.p1	1953
AD-5-152-2_S236_TRINITY_DN682_c2_g1_i5.p1	1953
AD-5-152-2_S236_TRINITY_DN8251_c0_g2_i1.p1	1953
AD-5-152-2_S236_TRINITY_DN9972_c0_g2_i1.p1	1953
AD-7-149-2_S243_TRINITY_DN120_c0_g1_i5.p1	1953
AD-7-149-2_S243_TRINITY_DN6879_c0_g1_i5.p1	1953
AD-7-149-2_S243_TRINITY_DN7004_c0_g1_i3.p1	1953
AD-9-127-2_S251_TRINITY_DN19221_c0_g1_i1.p1	1953
AD-9-127-2_S251_TRINITY_DN22373_c0_g1_i1.p1	1953
AD-2-108-3_S224_TRINITY_DN1656_c0_g1_i10.p1	1950
AD-2-108-3_S224_TRINITY_DN306_c0_g1_i5.p1	1950
AD-5-152-2_S236_TRINITY_DN11428_c0_g1_i1.p1	1950
AD-5-152-2_S236_TRINITY_DN16018_c0_g1_i1.p1	1950
AD-5-152-2_S236_TRINITY_DN22122_c0_g1_i2.p1	1950
AD-7-125-1_S246_TRINITY_DN3388_c0_g1_i2.p1	1950
AD-7-149-2_S243_TRINITY_DN2165_c0_g1_i10.p1	1950
AD-7-149-2_S243_TRINITY_DN967_c0_g1_i3.p1	1950
AD-9-127-2_S251_TRINITY_DN5390_c0_g1_i9.p1	1950
AD-2-108-3_S224_TRINITY_DN10068_c0_g1_i2.p1	1947
AD-2-108-3_S224_TRINITY_DN1412_c0_g1_i1.p1	1947
AD-2-108-3_S224_TRINITY_DN3024_c0_g1_i2.p1	1947
AD-2-108-3_S224_TRINITY_DN3401_c0_g1_i1.p1	1947
AD-2-108-3_S224_TRINITY_DN3841_c0_g1_i2.p1	1947
AD-2-108-3_S224_TRINITY_DN5743_c0_g2_i7.p1	1947
AD-2-108-3_S224_TRINITY_DN7467_c0_g1_i1.p1	1947
AD-5-152-2_S236_TRINITY_DN5252_c0_g1_i4.p1	1947
AD-7-125-1_S246_TRINITY_DN3491_c0_g1_i11.p1	1947
AD-7-149-2_S243_TRINITY_DN182_c0_g1_i6.p1	1947
AD-9-127-2_S251_TRINITY_DN1292_c0_g1_i1.p1	1947
AD-9-127-2_S251_TRINITY_DN18431_c0_g1_i2.p1	1947
AD-9-127-2_S251_TRINITY_DN2574_c0_g1_i5.p1	1947
AD-2-108-3_S224_TRINITY_DN227_c2_g1_i2.p1	1944
AD-2-108-3_S224_TRINITY_DN2423_c0_g3_i1.p1	1944
AD-2-108-3_S224_TRINITY_DN5484_c0_g1_i11.p1	1944
AD-2-108-3_S224_TRINITY_DN674_c0_g1_i1.p1	1944
AD-2-108-3_S224_TRINITY_DN951_c0_g1_i3.p1	1944
AD-5-152-2_S236_TRINITY_DN17385_c0_g1_i2.p1	1944
AD-5-152-2_S236_TRINITY_DN5121_c0_g2_i1.p1	1944
AD-7-149-2_S243_TRINITY_DN12748_c0_g1_i1.p1	1944
AD-2-108-3_S224_TRINITY_DN1450_c0_g1_i1.p1	1941
AD-2-108-3_S224_TRINITY_DN1628_c0_g1_i1.p1	1941
AD-2-108-3_S224_TRINITY_DN20246_c0_g1_i1.p1	1941
AD-2-108-3_S224_TRINITY_DN812_c0_g1_i2.p1	1941
AD-5-152-2_S236_TRINITY_DN16321_c0_g1_i1.p1	1941
AD-7-149-2_S243_TRINITY_DN10595_c0_g1_i7.p1	1941
AD-7-149-2_S243_TRINITY_DN2976_c0_g1_i1.p1	1941
AD-2-108-3_S224_TRINITY_DN10486_c0_g1_i1.p1	1938
AD-2-108-3_S224_TRINITY_DN16836_c0_g2_i1.p1	1938
AD-2-108-3_S224_TRINITY_DN3257_c0_g1_i1.p1	1938
AD-2-108-3_S224_TRINITY_DN4499_c0_g1_i1.p1	1938
AD-5-152-2_S236_TRINITY_DN9038_c0_g1_i1.p1	1938
AD-2-108-3_S224_TRINITY_DN11370_c0_g1_i1.p1	1935
AD-2-108-3_S224_TRINITY_DN11680_c0_g1_i2.p1	1935
AD-2-108-3_S224_TRINITY_DN1825_c0_g1_i5.p1	1935
AD-2-108-3_S224_TRINITY_DN5256_c0_g2_i1.p1	1935
AD-2-108-3_S224_TRINITY_DN7427_c0_g1_i1.p1	1935
AD-2-108-3_S224_TRINITY_DN9123_c0_g1_i4.p1	1935
AD-5-152-2_S236_TRINITY_DN16727_c0_g1_i1.p1	1935
AD-7-125-1_S246_TRINITY_DN2195_c1_g1_i1.p1	1935
AD-7-125-1_S246_TRINITY_DN746_c0_g1_i12.p1	1935
AD-9-127-2_S251_TRINITY_DN11412_c0_g1_i1.p1	1935
AD-9-127-2_S251_TRINITY_DN1450_c0_g1_i1.p1	1935
AD-2-108-3_S224_TRINITY_DN1257_c0_g1_i1.p1	1932
AD-2-108-3_S224_TRINITY_DN4416_c0_g1_i1.p1	1932
AD-2-108-3_S224_TRINITY_DN5544_c0_g1_i2.p1	1932
AD-2-108-3_S224_TRINITY_DN6213_c0_g1_i3.p1	1932
AD-2-108-3_S224_TRINITY_DN7415_c0_g1_i2.p1	1932
AD-5-152-2_S236_TRINITY_DN11244_c0_g1_i1.p1	1932
AD-5-152-2_S236_TRINITY_DN3355_c0_g2_i3.p1	1932
AD-7-125-1_S246_TRINITY_DN1328_c0_g2_i1.p1	1932
AD-7-125-1_S246_TRINITY_DN3334_c0_g1_i1.p1	1932
AD-7-125-1_S246_TRINITY_DN5127_c0_g1_i3.p1	1932
AD-9-127-2_S251_TRINITY_DN3797_c0_g2_i1.p1	1932
AD-2-108-3_S224_TRINITY_DN1215_c0_g1_i4.p1	1929
AD-2-108-3_S224_TRINITY_DN1571_c0_g1_i1.p1	1929
AD-2-108-3_S224_TRINITY_DN2811_c0_g1_i1.p1	1929
AD-2-108-3_S224_TRINITY_DN3235_c0_g3_i1.p1	1929
AD-2-108-3_S224_TRINITY_DN33262_c0_g1_i1.p1	1929
AD-2-108-3_S224_TRINITY_DN4586_c0_g1_i3.p1	1929
AD-2-108-3_S224_TRINITY_DN5876_c0_g1_i3.p1	1929
AD-2-108-3_S224_TRINITY_DN8591_c0_g1_i2.p1	1929
AD-2-108-3_S224_TRINITY_DN968_c0_g1_i2.p1	1929
AD-5-152-2_S236_TRINITY_DN22081_c0_g1_i3.p1	1929
AD-7-125-1_S246_TRINITY_DN14654_c0_g1_i3.p1	1929
AD-7-125-1_S246_TRINITY_DN225_c0_g1_i1.p1	1929
AD-7-125-1_S246_TRINITY_DN3370_c0_g2_i1.p1	1929
AD-9-127-2_S251_TRINITY_DN13767_c0_g1_i1.p1	1929
AD-9-127-2_S251_TRINITY_DN3950_c0_g1_i9.p1	1929
AD-2-108-3_S224_TRINITY_DN1179_c0_g1_i3.p1	1926
AD-2-108-3_S224_TRINITY_DN1481_c1_g1_i1.p1	1926
AD-2-108-3_S224_TRINITY_DN2355_c0_g1_i1.p1	1926
AD-2-108-3_S224_TRINITY_DN2583_c1_g2_i2.p1	1926
AD-2-108-3_S224_TRINITY_DN4249_c0_g1_i4.p1	1926
AD-5-152-2_S236_TRINITY_DN16480_c0_g1_i5.p1	1926
AD-5-152-2_S236_TRINITY_DN28691_c0_g1_i1.p1	1926
AD-5-152-2_S236_TRINITY_DN6849_c0_g1_i2.p1	1926
AD-7-125-1_S246_TRINITY_DN4995_c0_g2_i1.p1	1926
AD-9-127-2_S251_TRINITY_DN20926_c0_g1_i1.p1	1926
AD-9-127-2_S251_TRINITY_DN7167_c1_g1_i1.p1	1926
AD-2-108-3_S224_TRINITY_DN1389_c0_g1_i2.p1	1923
AD-2-108-3_S224_TRINITY_DN3916_c0_g1_i4.p1	1923
AD-2-108-3_S224_TRINITY_DN5017_c1_g1_i1.p1	1923
AD-2-108-3_S224_TRINITY_DN5355_c0_g1_i1.p1	1923
AD-2-108-3_S224_TRINITY_DN6535_c0_g1_i1.p1	1923
AD-2-108-3_S224_TRINITY_DN7002_c0_g1_i2.p1	1923
AD-2-108-3_S224_TRINITY_DN9137_c1_g1_i4.p1	1923
AD-5-152-2_S236_TRINITY_DN12500_c0_g1_i7.p1	1923
AD-5-152-2_S236_TRINITY_DN6373_c0_g1_i1.p1	1923
AD-7-149-2_S243_TRINITY_DN13415_c0_g1_i1.p1	1923
AD-7-149-2_S243_TRINITY_DN5264_c0_g1_i1.p1	1923
AD-7-149-2_S243_TRINITY_DN7374_c0_g1_i1.p1	1923
AD-9-127-2_S251_TRINITY_DN14187_c0_g1_i2.p1	1923
AD-2-108-3_S224_TRINITY_DN4748_c0_g1_i5.p1	1920
AD-2-108-3_S224_TRINITY_DN4752_c0_g1_i2.p1	1920
AD-5-152-2_S236_TRINITY_DN11912_c0_g1_i1.p1	1920
AD-5-152-2_S236_TRINITY_DN19977_c0_g1_i3.p1	1920
AD-7-125-1_S246_TRINITY_DN7321_c0_g1_i3.p1	1920
AD-9-127-2_S251_TRINITY_DN1674_c0_g1_i1.p1	1920
AD-2-108-3_S224_TRINITY_DN3012_c1_g1_i5.p1	1917
AD-2-108-3_S224_TRINITY_DN3823_c0_g1_i2.p1	1917
AD-2-108-3_S224_TRINITY_DN4658_c0_g1_i1.p1	1917
AD-2-108-3_S224_TRINITY_DN4762_c0_g1_i1.p1	1917
AD-2-108-3_S224_TRINITY_DN6733_c0_g1_i1.p1	1917
AD-2-108-3_S224_TRINITY_DN813_c2_g1_i1.p1	1917
AD-2-108-3_S224_TRINITY_DN8302_c0_g1_i2.p1	1917
AD-5-152-2_S236_TRINITY_DN2365_c0_g1_i2.p1	1917
AD-5-152-2_S236_TRINITY_DN2533_c1_g1_i1.p1	1917
AD-5-152-2_S236_TRINITY_DN3161_c0_g2_i10.p1	1917
AD-5-152-2_S236_TRINITY_DN4746_c0_g1_i1.p1	1917
AD-7-125-1_S246_TRINITY_DN2026_c0_g1_i4.p1	1917
AD-7-149-2_S243_TRINITY_DN620_c0_g1_i17.p1	1917
AD-9-127-2_S251_TRINITY_DN4393_c0_g1_i10.p1	1917
AD-9-127-2_S251_TRINITY_DN7553_c0_g1_i1.p1	1917
AD-2-108-3_S224_TRINITY_DN10793_c0_g1_i2.p1	1914
AD-2-108-3_S224_TRINITY_DN3872_c0_g2_i1.p1	1914
AD-2-108-3_S224_TRINITY_DN4741_c0_g1_i2.p1	1914
AD-2-108-3_S224_TRINITY_DN5641_c0_g2_i1.p1	1914
AD-2-108-3_S224_TRINITY_DN980_c0_g1_i1.p1	1914
AD-5-152-2_S236_TRINITY_DN8149_c0_g1_i2.p1	1914
AD-5-152-2_S236_TRINITY_DN9127_c0_g1_i6.p1	1914
AD-7-125-1_S246_TRINITY_DN1389_c1_g1_i3.p1	1914
AD-7-125-1_S246_TRINITY_DN146_c0_g1_i11.p1	1914
AD-7-149-2_S243_TRINITY_DN233_c0_g1_i17.p1	1914
AD-2-108-3_S224_TRINITY_DN10363_c0_g1_i3.p1	1911
AD-2-108-3_S224_TRINITY_DN20382_c0_g1_i1.p1	1911
AD-2-108-3_S224_TRINITY_DN2719_c0_g1_i1.p1	1911
AD-2-108-3_S224_TRINITY_DN3687_c0_g1_i1.p1	1911
AD-5-152-2_S236_TRINITY_DN5255_c0_g1_i1.p1	1911
AD-5-152-2_S236_TRINITY_DN9008_c0_g1_i1.p1	1911
AD-7-149-2_S243_TRINITY_DN31612_c0_g1_i1.p1	1911
AD-5-152-2_S236_TRINITY_DN17166_c0_g1_i1.p1	1908
AD-5-152-2_S236_TRINITY_DN5071_c0_g1_i3.p1	1908
AD-5-152-2_S236_TRINITY_DN9044_c1_g2_i1.p1	1908
AD-7-125-1_S246_TRINITY_DN13087_c0_g1_i3.p1	1908
AD-2-108-3_S224_TRINITY_DN16190_c0_g1_i1.p1	1905
AD-2-108-3_S224_TRINITY_DN21813_c0_g1_i2.p1	1905
AD-2-108-3_S224_TRINITY_DN31575_c0_g1_i1.p1	1905
AD-5-152-2_S236_TRINITY_DN7713_c0_g1_i1.p1	1905
AD-5-152-2_S236_TRINITY_DN8774_c0_g1_i11.p1	1905
AD-7-125-1_S246_TRINITY_DN11740_c0_g1_i1.p1	1905
AD-2-108-3_S224_TRINITY_DN11836_c0_g1_i4.p1	1902
AD-2-108-3_S224_TRINITY_DN506_c0_g1_i1.p1	1902
AD-2-108-3_S224_TRINITY_DN6545_c0_g1_i1.p1	1902
AD-2-108-3_S224_TRINITY_DN787_c0_g1_i1.p1	1902
AD-2-108-3_S224_TRINITY_DN8902_c0_g1_i5.p1	1902
AD-5-152-2_S236_TRINITY_DN6997_c0_g1_i1.p1	1902
AD-7-149-2_S243_TRINITY_DN1678_c0_g2_i1.p1	1902
AD-9-127-2_S251_TRINITY_DN2466_c0_g1_i10.p1	1902
AD-9-127-2_S251_TRINITY_DN6588_c0_g1_i4.p1	1902
AD-2-108-3_S224_TRINITY_DN38152_c0_g1_i1.p1	1899
AD-2-108-3_S224_TRINITY_DN6451_c1_g2_i1.p1	1899
AD-2-108-3_S224_TRINITY_DN916_c0_g1_i1.p1	1899
AD-7-125-1_S246_TRINITY_DN5454_c0_g1_i4.p1	1899
AD-9-127-2_S251_TRINITY_DN4339_c0_g1_i4.p1	1899
AD-2-108-3_S224_TRINITY_DN25082_c0_g1_i2.p1	1896
AD-2-108-3_S224_TRINITY_DN8317_c0_g1_i1.p1	1896
AD-2-108-3_S224_TRINITY_DN9073_c0_g1_i2.p1	1896
AD-2-108-3_S224_TRINITY_DN9664_c0_g2_i1.p1	1896
AD-5-152-2_S236_TRINITY_DN9448_c5_g1_i1.p1	1896
AD-7-125-1_S246_TRINITY_DN146_c0_g1_i15.p1	1896
AD-7-125-1_S246_TRINITY_DN9262_c0_g2_i1.p1	1896
AD-7-149-2_S243_TRINITY_DN233_c0_g1_i14.p1	1896
AD-9-127-2_S251_TRINITY_DN13302_c0_g1_i2.p1	1896
AD-9-127-2_S251_TRINITY_DN24979_c0_g1_i7.p1	1896
AD-9-127-2_S251_TRINITY_DN5182_c0_g1_i6.p1	1896
AD-2-108-3_S224_TRINITY_DN1509_c0_g1_i1.p1	1893
AD-2-108-3_S224_TRINITY_DN1774_c0_g1_i1.p1	1893
AD-2-108-3_S224_TRINITY_DN4665_c0_g1_i1.p1	1893
AD-2-108-3_S224_TRINITY_DN5142_c1_g1_i4.p1	1893
AD-2-108-3_S224_TRINITY_DN5809_c1_g1_i1.p1	1893
AD-2-108-3_S224_TRINITY_DN6645_c0_g1_i2.p1	1893
AD-5-152-2_S236_TRINITY_DN1233_c1_g1_i3.p1	1893
AD-5-152-2_S236_TRINITY_DN2289_c0_g4_i2.p1	1893
AD-7-149-2_S243_TRINITY_DN3360_c0_g1_i2.p1	1893
AD-9-127-2_S251_TRINITY_DN45341_c0_g1_i1.p1	1893
AD-2-108-3_S224_TRINITY_DN108_c0_g1_i5.p1	1890
AD-2-108-3_S224_TRINITY_DN1339_c0_g1_i1.p1	1890
AD-2-108-3_S224_TRINITY_DN16399_c0_g1_i1.p1	1890
AD-2-108-3_S224_TRINITY_DN16975_c0_g1_i1.p1	1890
AD-2-108-3_S224_TRINITY_DN388_c0_g1_i1.p1	1890
AD-2-108-3_S224_TRINITY_DN6896_c0_g1_i7.p1	1890
AD-5-152-2_S236_TRINITY_DN17709_c0_g1_i1.p1	1890
AD-5-152-2_S236_TRINITY_DN3443_c0_g1_i4.p1	1890
AD-5-152-2_S236_TRINITY_DN71_c0_g1_i10.p1	1890
AD-7-125-1_S246_TRINITY_DN11599_c0_g1_i1.p1	1890
AD-7-149-2_S243_TRINITY_DN5716_c0_g1_i5.p1	1890
AD-7-149-2_S243_TRINITY_DN9828_c0_g1_i1.p1	1890
AD-9-127-2_S251_TRINITY_DN1600_c0_g1_i13.p1	1890
AD-2-108-3_S224_TRINITY_DN17136_c0_g1_i1.p1	1887
AD-2-108-3_S224_TRINITY_DN3932_c0_g1_i2.p1	1887
AD-2-108-3_S224_TRINITY_DN812_c0_g2_i1.p1	1887
AD-5-152-2_S236_TRINITY_DN5437_c0_g1_i4.p1	1887
AD-7-125-1_S246_TRINITY_DN8724_c0_g2_i2.p1	1887
AD-9-127-2_S251_TRINITY_DN2687_c0_g1_i1.p1	1887
AD-2-108-3_S224_TRINITY_DN12296_c0_g1_i2.p1	1884
AD-2-108-3_S224_TRINITY_DN2893_c0_g1_i1.p1	1884
AD-2-108-3_S224_TRINITY_DN3137_c0_g1_i1.p1	1884
AD-2-108-3_S224_TRINITY_DN9111_c0_g1_i2.p1	1884
AD-5-152-2_S236_TRINITY_DN5075_c1_g1_i1.p1	1884
AD-7-149-2_S243_TRINITY_DN13591_c0_g3_i1.p1	1884
AD-9-127-2_S251_TRINITY_DN3925_c0_g1_i5.p1	1884
AD-2-108-3_S224_TRINITY_DN10005_c0_g1_i1.p1	1881
AD-2-108-3_S224_TRINITY_DN10099_c1_g1_i1.p1	1881
AD-2-108-3_S224_TRINITY_DN1151_c0_g1_i1.p1	1881
AD-2-108-3_S224_TRINITY_DN6802_c0_g1_i11.p1	1881
AD-2-108-3_S224_TRINITY_DN8371_c0_g1_i2.p1	1881
AD-5-152-2_S236_TRINITY_DN7371_c0_g1_i6.p1	1881
AD-7-149-2_S243_TRINITY_DN6977_c0_g1_i2.p1	1881
AD-2-108-3_S224_TRINITY_DN1197_c0_g1_i1.p1	1878
AD-2-108-3_S224_TRINITY_DN2808_c0_g1_i1.p1	1878
AD-2-108-3_S224_TRINITY_DN33207_c0_g1_i1.p1	1878
AD-5-152-2_S236_TRINITY_DN0_c0_g2_i4.p1	1878
AD-2-108-3_S224_TRINITY_DN1146_c0_g1_i5.p1	1875
AD-2-108-3_S224_TRINITY_DN11506_c0_g1_i1.p1	1875
